FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,SEDOL
Equities,AKAM,FIN-Akamai,,94.5,42488.81578885236,26109.308688901525,4015193.092046548,
Equities,MTD,FIN-Mettler Toledo,,1257.47,88902.52950369858,-157740.00076040256,111792263.77501585,
Equities,CARR,FIN-Carrier Global,,59.55,8900.932552021699,-1294.318239423566,530050.5334728921,
Equities,SJM,FIN-J.M. Smucker Company (The),,149.54,91907.57973220464,25323.471436851996,13743859.473153882,
Equities,VZ,FIN-Verizon,,34.08,175710.45512820655,-97521.1989470426,5988212.310769279,
Equities,VMC,FIN-Vulcan Materials Company,,220.08,208360.76005476835,-76536.25176857923,45856036.07285342,
Equities,STZ,FIN-Constellation Brands,,271.9,64988.798472076385,-0.0,17670454.30455757,
Equities,KEYS,FIN-Keysight,,161.08,248181.9845337196,120944.64142468244,39977154.06869156,
Equities,HRL,FIN-Hormel Foods,,40.88,137115.5293099728,6537.639791426815,5605282.838191688,
Equities,ABC,FIN-AmerisourceBergen,,186.41,18440.49703602702,11066.475375929873,3437493.0524857966,
Equities,CRL,FIN-Charles River Laboratories,,209.54,229523.5246624353,20927.7473969526,48094359.35776668,
Equities,FTV,FIN-Fortive,,78.35,156303.5984616289,-25943.803727086302,12246386.939468622,
Equities,WHR,FIN-Whirlpool Corporation,,142.4,129734.1515072706,93061.1004125527,18474143.174635332,
Equities,COP,FIN-ConocoPhillips,,117.21,59384.35794190144,-20682.347469266493,6960440.594370267,
Equities,AON,FIN-Aon,,318.5,167494.41903733206,-275992.31048525596,53346972.46339026,
Equities,TMO,FIN-Thermo Fisher Scientific,,548.66,205066.41220004865,-617462.7225043805,112511737.71767868,
Equities,CDNS,FIN-Cadence Design Systems,,234.01,185239.2163086104,1493.9237053551285,43347829.00837792,
Equities,EG,FIN-Everest Re,,360.51,167668.09657461994,-380584.9231364053,60446025.49611623,
Equities,FMC,FIN-FMC Corporation,,96.23,209513.74469333535,306424.3755573672,20161507.651839662,
Equities,CSX,FIN-CSX,,33.32,214972.21692294072,-28104.88503401091,7162874.267872386,
Equities,MA,FIN-Mastercard,,394.28,49928.168571950286,-8382.147192242803,19685678.30454856,
Equities,EPAM,FIN-EPAM Systems,,236.81,26532.253901501295,-318.2603760216011,6283103.0464145215,
Equities,LEN,FIN-Lennar,,126.83,177824.5214474731,2956.72400018175,22553484.055183012,
Equities,ADSK,FIN-Autodesk,,211.99,86360.53690666045,-104374.1879952754,18307570.21884295,
Equities,HII,FIN-Huntington Ingalls Industries,,228.38,82948.09492402227,29371.24663281697,18943685.918748204,
Equities,XYL,FIN-Xylem Inc.,,112.75,91176.253805961,-1979.9239250819928,10280122.616622103,
Equities,MPWR,FIN-Monolithic Power Systems,,559.49,55125.54721985881,-117933.72772376478,30842192.414038807,
Equities,JBHT,FIN-J.B. Hunt,,203.52,130264.58546730658,-509517.791141514,26511448.43430623,
Equities,MPC,FIN-Marathon Petroleum,,132.35,23363.25735574528,57445.057737079325,3092127.111032888,
Equities,MAR,FIN-Marriott International,,201.3,214590.30777043343,-899191.8098655302,43197028.95418826,
Equities,LLY,FIN-Eli Lilly and Company,,453.58,166555.93357943257,147385.43010462378,75546440.352959,
Equities,TXN,FIN-Texas Instruments,,180.0,125716.22971515104,-1109.5240202618932,22628921.348727185,
Equities,ITW,FIN-Illinois Tool Works,,263.32,162837.12310153103,-24114.88689532065,42878271.255095154,
Equities,BBY,FIN-Best Buy,,83.05,78100.4629217158,6183.118250568583,6486243.445648498,
Equities,BEN,FIN-Franklin Templeton,,29.24,144320.09579266302,-18731.011064745773,4219919.600977466,
Equities,IQV,FIN-IQVIA,,223.76,135432.60551916834,412.2985981342928,30304399.810969107,
Equities,UAL,FIN-United Airlines Holdings,,54.31,211158.48581568577,-5103.579582898445,11468017.364649894,
Equities,MO,FIN-Altria,,45.42,86591.36474467984,-426.0295145438389,3932979.7867033584,
Equities,ZTS,FIN-Zoetis,,188.09,204921.021175244,-368313.00524846534,38543594.87285164,
Equities,INVH,FIN-Invitation Homes,,35.23,170933.3332371922,42591.71931735516,6021981.32994628,
Equities,ON,FIN-ON Semiconductor,,107.75,244828.50714707424,352348.14296029333,26380271.64509725,
Equities,HD,FIN-Home Depot (The),,333.84,18562.054818535264,-99967.66889857172,6196756.380619812,
Equities,PRU,FIN-Prudential Financial,,95.19,152672.9462398341,-230750.6480028179,14532937.752569808,
Equities,APTV,FIN-Aptiv,,109.49,134584.7523563683,93077.30536795642,14735684.535498764,
Equities,VICI,FIN-Vici Properties,,31.48,169234.82300073368,1728.198704371107,5327512.228063096,
Equities,ESS,FIN-Essex Property Trust,,243.55,153491.27587065453,-83533.55563465488,37382800.23829791,
Equities,TAP,FIN-Molson Coors Beverage Company,,69.77,43432.24932473725,-31178.334193868497,3030268.0353869176,
Equities,CPB,FIN-Campbell Soup Company,,45.82,108205.88887241473,-1548.6535712720229,4957993.828134043,
Equities,FANG,FIN-Diamondback Energy,,146.49,43708.02220445745,14913.39571627205,6402788.172730972,
Equities,K,FIN-Kellogg's,,66.89,168686.8233638495,-5449.961535470657,11283461.614807893,
Equities,DLTR,FIN-Dollar Tree,,154.33,44644.03362336422,-63421.02470278912,6889913.709093801,
Equities,CVX,FIN-Chevron Corporation,,162.1,54145.58037484831,-50923.96926651418,8776998.578762911,
Equities,DFS,FIN-Discover Financial,,104.72,84746.96867561816,-73287.03450848372,8874702.559710734,
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,,114.29,3194.10249646149,-2.833763682715544,365053.9743205837,BK5MSX9
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,,98.04,7501035.120565156,-5233.280316668599,735401483.2202079,BD8CPW5
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,,122.48,7961.961248702466,-33.413412392349244,975181.013741078,BDCRN33
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,,126.68,12651.221084983668,14.468873292335129,1602656.6870457309,BJB9TW3
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,,125.53,13854.68492377114,-148.06533506318814,1739178.598480991,BYZ6DQ7
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,,120.57,21454.226824491907,4.615165641329614,2586736.128228989,BMNDJV3
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,,209.31,3459.9428302236743,-50.623783139776286,724200.6337941173,7453317
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,,104.35,29319.663445077273,151.877808726387,3059506.880493813,BZ571P2
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,,119.85,4959.163150670582,-36.49496098419406,594355.7036078692,BDCKIW3
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,,196.27,7918.462085828898,-23.444104997155733,1554156.5535856378,BBJNQY2
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,,224.92,5910.785735647349,-56.91867745438104,1329453.9276618017,B7RN0G6
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,,234.38,5824.820812537892,108.57527563973468,1365221.5020426312,2407096
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,,135.99,7698.596249490379,-109.31839660061844,1046932.1039681968,BLM7VX5
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,,219.91,4138.850773608176,449.4060070184542,910174.673624174,BYMWG36
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,,385.3,1300.527424961146,-11.331314821163698,501093.2168375296,893266
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,,161.23,7307.965262664442,-63.55392035170957,1178263.239299388,BZ56W67
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,,139.17,6184.372373775737,18.43950000011479,860679.1032583693,BX3JD83
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,,150.49,2282.7715577697136,22.07785773862576,343534.2917287642,BYZK819
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,,152.05,3864.033576540146,-50.87873392597559,587526.3053129292,BYX4Z34
CASH,USDCURR,FIN-CASH,,,,,126675126.11445284,
Equities,TAP,Molson Coors Beverage Company,,49.37,9323.50052601376,-2306.608232055319,460301.22096929926,
Equities,VRSN,Verisign,,200.46,9477.31626635576,-17356.662650226583,1899822.818753676,
Equities,TDY,Teledyne Technologies,,397.98,1444.8748140683606,-11559.069263443616,575031.2785029262,
Equities,ADI,Analog Devices,,140.66,3068.2393323887886,-2139.3827287187205,431578.544493807,
Equities,MA,Mastercard,,326.66,458.5842777608973,-2071.866628753009,149801.14017337473,
Equities,WMB,Williams Companies,,31.39,704.7052578571476,186.83304488924793,22120.69804413586,
Equities,VFC,VF Corporation,,26.98,5397.684637629369,-47.48290127357712,145629.53152324038,
Equities,VZ,Verizon,,35.56,3491.211228523287,-12.490824021290695,124147.4712862881,
Equities,NDSN,Nordson Corporation,,222.46,4816.490701116116,-2177.5822896497484,1071476.5213702912,
Equities,KR,Kroger,,46.24,3804.348116198692,-672.7393445434659,175913.05689302753,
Equities,O,Realty Income,,60.04,9226.255886442355,1430.5938278215517,553944.4034219991,
Equities,NTAP,NetApp,,67.72,1784.6403648486278,-1176.7289152671096,120855.84550754906,
Equities,NUE,Nucor,,130.02,7271.007138169164,-3558.8425043673824,945376.3481047548,
Equities,MOS,Mosaic Company (The),,52.79,819.1473014554908,542.7087394035917,43242.78604383536,
Equities,BAC,Bank of America,,35.32,1281.6179424302836,-1132.1104380913582,45266.745726637615,
Equities,DOV,Dover Corporation,,129.29,2405.9253792915074,-1324.8418042546225,311062.092288599,
Equities,GD,General Dynamics,,245.53,6579.329917537938,42392.923803643454,1615422.87465309,
Equities,FOXA,Fox Corporation (Class A),,28.67,1704.7938644066635,10.514405946554206,48876.44009253904,
Equities,ADSK,Autodesk,,214.3,260.3369742402201,445.2370388146171,55790.21357967918,
Equities,BXP,Boston Properties,,69.09,3057.939318113181,380.10014342439695,211273.0274884397,
Equities,GPN,Global Payments,,113.4,9705.088083640258,-1018.1086954227458,1100556.988684805,
Equities,AES,AES Corporation,,25.62,4978.220669679471,-168.62110590986518,127542.01355718804,
Equities,BLK,BlackRock,,632.22,7545.586432468436,206079.31590923108,4770470.654335195,
Equities,ALL,Allstate,,123.57,8881.396271093836,-799.6891594709315,1097474.137219065,
Equities,TRV,Travelers Companies (The),,181.55,1158.323809885811,-5475.420951440588,210293.687684769,
Equities,VRTX,Vertex Pharmaceuticals,,312.0,6752.514949901098,25419.868566878195,2106784.6643691426,
Equities,MAR,Marriott International,,158.44,33.76627683131381,-57.22200902098683,5349.92890115336,
Equities,SNA,Snap-on,,216.37,9057.009869123256,-11174.76256786319,1959665.225382199,
Equities,CSGP,CoStar Group,,82.72,5182.045776458024,3214.134592104632,428658.82662860776,
Equities,AON,Aon,,279.94,4381.19169524474,10844.782195181751,1226470.8031668123,
Equities,ABBV,AbbVie,,142.12,560.8242597189998,308.7358528216658,79704.34379126425,
Equities,WHR,Whirlpool Corporation,,131.36,6877.266879993204,-2134.1906001167813,903397.7773559074,
Equities,DVA,DaVita Inc.,,73.01,807.8633561037145,146.4563307809903,58982.1036291322,
Equities,BMY,Bristol Myers Squibb,,75.56,3964.919744498464,2651.7909980114796,299589.3358943039,
Equities,VTRS,Viatris,,9.68,4233.167656220652,366.0934403053202,40977.06291221591,
Equities,WM,Waste Management,,156.34,7196.603520670285,2228.8905109216166,1125116.9944215924,
Equities,ENPH,Enphase,,307.0,5577.342554363173,-3387.539116784643,1712244.164189494,
Equities,PHM,PulteGroup,,39.65,3236.4421853227886,211.3312833161478,128324.93264804856,
Equities,MSCI,MSCI,,463.94,4612.90581831268,-3569.1862854768947,2140111.525347985,
Equities,GNRC,Generac,,115.91,5923.706037610724,16403.095226365473,686616.7668194589,
Equities,TFX,Teleflex,,213.3,10006.506648365044,-31261.73720671876,2134387.8680962636,
Equities,NVDA,Nvidia,,134.9,1318.9283455794346,526.9329347910474,177923.43381866574,
Equities,SO,Southern Company,,62.87,3552.4288533057575,455.8756701729545,223341.20200733296,
Equities,TDG,TransDigm Group,,575.76,7663.368576542735,-588.3822276263056,4412261.091630246,
Equities,MCHP,Microchip Technology,,60.59,1693.9015170417233,40.734746553367046,102633.49291755802,
Equities,BALL,Ball Corporation,,48.85,8686.666767975914,967.8489037189833,424343.6716156234,
Equities,NI,NiSource,,25.0,6829.501797817342,278.3383058989622,170737.54494543356,
Equities,AVB,AvalonBay Communities,,170.11,2399.5084374904095,1060.07105230376,408180.3803014936,
Equities,MPC,Marathon Petroleum,,110.93,3779.052202544827,-2270.0425232290427,419210.2608282977,
Equities,FIS,FIS,,80.97,9157.285279668407,-11424.065034797024,741465.389094751,
Equities,TEL,TE Connectivity,,120.04,1722.751429231581,-2622.2072509387112,206799.081564959,
Equities,CAT,Caterpillar Inc.,,213.21,9362.008758299116,103245.1896388398,1996073.8873569544,
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.36,12382.726085306018,456.63200854234793,1539915.8159686564,
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,153.58,15732.458460297588,-283.01777124347564,2416190.970332504,
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,120.61,21399.25804725778,-192.69777143859417,2580964.5130797606,
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,164.94,5887.808232214274,-33.24053301231794,971135.0898214222,
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,187.46,4200.877485435577,73.85448372651224,787496.4934197533,
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.18,4265.926051109311,4.660327872945381,563870.1054356287,
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.33,21069.52382706699,226.33944508311657,2303531.040013234,
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,158.52,2935.414887570831,-3.0185736317380845,465321.96797772817,
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.37,1810.6208940294664,-12.992268480120067,228808.16237850365,
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,136.08,6733.564483780032,119.0346252769165,916303.4549527868,
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.6,4890.272932003193,47.930231861962795,594657.1885315883,
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,184.85,6618.0416525653645,-193.57788139166357,1223344.9994767075,
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.26,15755.146150894803,70.18903138258639,1658386.683843187,
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.54,5368.45492612212,22.021676035129516,851114.8439874009,
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.73,10163.52744298301,364.94340803305585,1491294.381708897,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.66,45300.900560976195,-493.80975752072584,4424085.948784935,
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.4,17054.478726935453,8.962937725096742,2036304.759996093,
Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,CND100047QT4,101.69,19100.267341838386,-22.52072235204148,1942306.185991545,
CASH,USDCURR,CASH,,,,,4062542.8193441425,
Equities,TAP,Molson Coors Beverage Company,,51.34,9551.785698642345,2973.8319683153077,490388.677768298,
Equities,VRSN,Verisign,,211.33,9594.545566213352,-14768.969990255442,2027615.3145078677,
Equities,TDY,Teledyne Technologies,,447.36,1393.9341683858015,4734.105230701529,623590.3895690723,
Equities,ADI,Analog Devices,,196.28,2961.632539266555,7414.801918935399,581309.2348072394,
Equities,MA,Mastercard,,362.32,469.08831787838625,-856.4247972107933,169960.0793336969,
Equities,WMB,Williams Companies,,29.44,741.0481836270559,-27.821885205928037,21816.458525980528,
Equities,VFC,VF Corporation,,22.56,5574.693509158105,1900.239103340862,125765.08556660684,
Equities,VZ,Verizon,,37.58,3556.5159516221497,-2.660562792916712,133653.8694619604,
Equities,NDSN,Nordson Corporation,,220.95,4808.803533912339,-953.0165540881666,1062505.1408179312,
Equities,KR,Kroger,,48.82,3835.919469860092,-1778.7762672642407,187269.58851856968,
Equities,O,Realty Income,,62.26,9535.08848700195,635.7984914272704,593654.6092007414,
Equities,NTAP,NetApp,,62.93,1804.3650567233865,216.4118558529226,113548.6930196027,
Equities,NUE,Nucor,,153.98,7536.372362189936,-182.21745382762077,1160450.6163300064,
Equities,MOS,Mosaic Company (The),,45.6,808.1233245151436,-509.0773828870747,36850.42359789055,
Equities,BAC,Bank of America,,28.37,1260.7349102919425,-68.02616457040392,35767.04940498241,
Equities,DOV,Dover Corporation,,151.38,2499.678544375235,-1010.9148100528,378401.33804752305,
Equities,GD,General Dynamics,,225.5,6489.374265704705,281.97128218016184,1463353.896916411,
Equities,FOXA,Fox Corporation (Class A),,34.05,1662.6691095369968,-270.2361764587139,56613.88317973474,
Equities,ADSK,Autodesk,,208.16,267.12906033122795,-175.76102315387797,55605.58519854841,
Equities,BXP,Boston Properties,,53.19,2996.425526786044,-2868.134077411255,159379.87376974968,
Equities,GPN,Global Payments,,104.98,9622.92161193174,2295.844552600314,1010214.3108205942,
Equities,AES,AES Corporation,,23.73,4977.730349511079,72.32222483775645,118121.54119389792,
Equities,BLK,BlackRock,,664.24,7629.460797917859,-14853.684152395845,5067793.040408959,
Equities,ALL,Allstate,,109.9,8436.547539526671,-6014.8048923063725,927176.5745939811,
Equities,TRV,Travelers Companies (The),,170.43,1175.369839901034,-488.85825741970274,200318.28181433328,
Equities,VRTX,Vertex Pharmaceuticals,,315.07,6831.670395072175,11097.801716788084,2152454.39137539,
Equities,MAR,Marriott International,,165.11,32.324932980605745,2.8777515923382357,5337.169684427815,
Equities,SNA,Snap-on,,243.85,9115.137489623045,739.4923220457645,2222726.2768445793,
Equities,CSGP,CoStar Group,,68.85,5182.045776458024,-1079.6277519329171,356783.85170913493,
Equities,AON,Aon,,314.1,4510.912641808466,-7488.2749153362465,1416877.6607920392,
Equities,ABBV,AbbVie,,156.19,543.0904651722743,494.1770794879547,84825.29975525753,
Equities,WHR,Whirlpool Corporation,,128.58,6773.723765238571,558.7320076179,870965.4017343755,
Equities,DVA,DaVita Inc.,,81.11,769.3222164245071,-17.710759371029642,62399.72497419178,
Equities,BMY,Bristol Myers Squibb,,68.14,3894.6624586249086,236.7670533938773,265382.29993070127,
Equities,VTRS,Viatris,,9.4,4263.3075382495,-840.6480053764268,40075.0908595453,
Equities,WM,Waste Management,,162.46,7331.566615074599,-14437.195012850125,1191086.3122850196,
Equities,ENPH,Enphase,,210.28,5589.906597335785,21.850509517583987,1175445.5592877688,
Equities,PHM,PulteGroup,,58.15,3199.5859042087923,3035.707082826929,186055.9203297413,
Equities,MSCI,MSCI,,556.66,4431.671637413374,-2945.9571022052787,2466934.3336825287,
Equities,GNRC,Generac,,108.01,5743.880293168274,1651.819541784098,620396.5104651053,
Equities,TFX,Teleflex,,252.59,9526.295631364754,30955.931428245854,2406247.0135264234,
Equities,NVDA,Nvidia,,277.74,1287.732136207945,-1141.4390261004007,357654.7235103946,
Equities,SO,Southern Company,,68.22,3589.4003102982356,-4972.449700019688,244868.88916854563,
Equities,TDG,TransDigm Group,,737.05,7702.6402603654515,-2573.296333309027,5677231.003902355,
Equities,MCHP,Microchip Technology,,82.94,1671.1427634538306,435.18843702803366,138604.5808008607,
Equities,BALL,Ball Corporation,,54.9,8898.705560259872,891.4716652738379,488538.935258267,
Equities,NI,NiSource,,27.47,6854.261320951424,371.8055057301149,188286.5584865356,
Equities,AVB,AvalonBay Communities,,166.58,2344.8360933450585,-6.261618902114531,390602.7964294199,
Equities,MPC,Marathon Petroleum,,133.24,3871.011914663633,-2877.4307452482885,515773.6275097824,
Equities,FIS,FIS,,53.82,9074.332321246837,1786.2386769679777,488380.5655295047,
Equities,TEL,TE Connectivity,,129.92,1687.00412729039,-413.4435602447204,219175.57621756743,
Equities,CAT,Caterpillar Inc.,,226.48,9755.015181592182,-7078.920098777513,2209315.838326997,
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.14,12982.62512091876,613.9473041681556,1611663.0825108548,
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,153.62,15759.158250037535,123.6828495306288,2420921.8903707666,
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,120.55,21002.778119297825,53.9297966526446,2531884.902281353,
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.06,5993.505320022282,374.8943583190356,989287.988122878,
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,187.23,4353.7541135575275,178.02591004401643,815153.3826813758,
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.33,4243.05592358465,-20.194754116125623,561483.5903679568,
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.24,21590.285963797574,-41.19143130693102,2358522.838685247,
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,158.68,2978.9178604988388,0.5474863939914508,472694.6861039558,
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.15,1785.907339855329,54.166814988099304,225292.21092274977,
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.93,6839.833076780864,27.464220788501677,929738.5101268227,
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.32,4868.937528586376,-85.78816862249664,590699.5009680991,
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,185.01,6650.000265059275,-30.067184407508226,1230316.5490386165,
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.33,15750.32216248363,30.230327376685626,1658981.4333744007,
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.37,5503.270552581014,50.27387504602784,871552.9574122552,
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.55,10297.149870934849,75.54806503430245,1509047.3135855023,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.54,45269.6184948889,382.5349795816098,4415598.587991463,
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.3,16387.237807399877,-222.08167918871447,1954997.4704228053,
Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,CND100047QT4,101.67,19363.97152664458,-21.65454072312867,1968734.9851139544,
CASH,USDCURR,CASH,,,,,3497442.835925968,
Equities,HSIC,Henry Schein,,68.46,8510.06783025756,-2606.5467800899833,582599.2436594325,
Equities,JNPR,Juniper Networks,,29.97,9173.608329760646,-2005.5039819905692,274933.0416429265,
Equities,CRL,Charles River Laboratories,,212.25,9341.655768521903,-2458.9956780941407,1982766.436868774,
Equities,ACN,Accenture,,280.62,3861.259564593164,4009.65560156808,1083546.6590161338,
Equities,LEN,Lennar,,79.88,3405.9942047039326,867.3810631822912,272070.8170717501,
Equities,CTSH,Cognizant,,61.16,806.9795401777694,351.74616520887594,49354.868677272374,
Equities,COF,Capital One,,103.6,8900.253872542531,-4694.049935956562,922066.301195406,
Equities,PG,Procter & Gamble,,132.17,7638.022299525672,2376.955023774554,1009517.407328308,
Equities,APTV,Aptiv,,91.07,5399.647607120423,7005.825689250756,491745.907580457,
Equities,ROL,"Rollins, Inc.",,41.53,7084.34000610282,-2521.6911196042684,294212.6404534501,
Equities,SWKS,Skyworks Solutions,,84.45,855.5966190945435,-136.5064757791157,72255.1344825342,
Equities,PNW,Pinnacle West,,65.02,7534.087967233404,-4639.832497393978,489866.3996295159,
Equities,RSG,Republic Services,,131.2,6155.3479901156215,-2860.489389247986,807581.6563031694,
Equities,ADP,ADP,,237.8,3695.900858197988,3214.275259481061,878885.2240794817,
Equities,SPGI,S&P Global,,318.11,1284.807595956831,-3300.169097172815,408710.1443498275,
Equities,CTAS,Cintas,,423.15,6385.302908547423,-19586.347123822787,2701940.9257518416,
Equities,WHR,Whirlpool Corporation,,131.36,2269.963133003518,1976.8013475123553,298182.35715134215,
Equities,LYB,LyondellBasell,,72.51,8076.472253898665,1596.6482417502557,585625.0031301923,
Equities,WST,West Pharmaceutical Services,,229.51,6536.331704277779,-2306.493243794354,1500153.489448793,
Equities,TROW,T. Rowe Price,,102.75,8971.100471095593,2044.4886022412447,921780.5734050722,
Equities,KMB,Kimberly-Clark,,121.16,1068.2963393554298,-791.5201620134453,129434.78447630387,
Equities,ARE,Alexandria Real Estate Equities,,141.09,2211.557335757695,-2314.100657191426,312028.6245020532,
Equities,APD,Air Products and Chemicals,,246.07,6164.467024175052,-23014.2426695531,1516890.400638755,
Equities,ALK,Alaska Air Group,,44.46,6816.233074877984,-2603.7699226048608,303049.7225090752,
Equities,CARR,Carrier Global,,39.25,4589.736115911488,3254.7899916760807,180147.14254952592,
Equities,HSY,Hershey's,,234.43,8011.62282790935,30678.296362944333,1878164.739546789,
Equities,ICE,Intercontinental Exchange,,94.45,6948.474061671137,1583.6313787006577,656283.3751248389,
Equities,CLX,Clorox,,142.75,2255.6965258268715,-4312.848657700807,322000.6790617859,
Equities,AAL,American Airlines Group,,14.18,7804.457165219787,-1608.272094883822,110667.20260281656,
Equities,FOX,Fox Corporation (Class B),,26.99,9656.947120773284,1610.7730824310397,260641.00278967092,
Equities,TPR,"Tapestry, Inc.",,30.99,5013.1298353869415,-507.2888328222132,155356.8935986413,
Equities,PKG,Packaging Corporation of America,,116.82,9827.470059098354,-6793.859789688236,1148045.0523038695,
Equities,WM,Waste Management,,156.34,9018.904599953728,774.8030434919829,1410015.5451567655,
Equities,LIN,Linde plc,,294.15,7195.52425367215,12790.411479486702,2116563.459217663,
Equities,ETR,Entergy,,103.94,706.1070976555483,-804.788573134483,73392.77173031769,
Equities,GPN,Global Payments,,113.4,8735.58150922965,8919.581427010482,990614.9431466424,
Equities,JNJ,Johnson & Johnson,,169.11,5513.267373103141,-2791.276020689783,932348.6454654722,
