,fund_name,eom_date,financial_type,identifier,reported_price,master_price_filled,price_difference
21107,Whitestone,2022-11-30,Equities,TROW,120.9,120.9,0.0
21108,Whitestone,2022-11-30,Equities,TROW,120.9,120.9,0.0
21109,Whitestone,2022-11-30,Equities,TROW,120.9,120.9,0.0
21110,Whitestone,2022-11-30,Equities,TTWO,105.69,105.69,0.0
21111,Whitestone,2022-11-30,Equities,TTWO,105.69,105.69,0.0
21112,Whitestone,2022-11-30,Equities,UDR,40.23,40.23,0.0
21113,Whitestone,2022-11-30,Equities,UDR,40.23,40.23,0.0
21114,Whitestone,2022-11-30,Equities,ULTA,464.84,464.84,0.0
21115,Whitestone,2022-11-30,Government Bond,US912810FQ68,232.45,232.45,0.0
21116,Whitestone,2022-11-30,Government Bond,US912810FQ68,232.45,232.45,0.0
21117,Whitestone,2022-11-30,Government Bond,US912810FQ68,232.45,232.45,0.0
21118,Whitestone,2022-11-30,Government Bond,US912810FS25,161.72,161.72,0.0
21119,Whitestone,2022-11-30,Government Bond,US912810FS25,161.72,161.72,0.0
21120,Whitestone,2022-11-30,Government Bond,US912810FS25,161.72,161.72,0.0
21121,Whitestone,2022-11-30,Government Bond,US912810SM18,130.45,130.45,0.0
21122,Whitestone,2022-11-30,CASH,USDCURR,,,
21123,Whitestone,2022-11-30,CASH,USDCURR,,,
21124,Whitestone,2022-11-30,CASH,USDCURR,,,
21125,Whitestone,2022-11-30,CASH,USDCURR,,,
21126,Whitestone,2022-11-30,CASH,USDCURR,,,
21127,Whitestone,2022-11-30,CASH,USDCURR,,,
21128,Whitestone,2022-11-30,CASH,USDCURR,,,
21129,Whitestone,2022-11-30,CASH,USDCURR,,,
21130,Whitestone,2022-11-30,CASH,USDCURR,,,
21131,Whitestone,2022-11-30,CASH,USDCURR,,,
21132,Whitestone,2022-11-30,Equities,VICI,32.97,32.97,0.0
21133,Whitestone,2022-11-30,Equities,VICI,32.97,32.97,0.0
21134,Whitestone,2022-11-30,Equities,VRSK,182.77,182.77,0.0
21135,Whitestone,2022-11-30,Equities,VRSK,182.77,182.77,0.0
21136,Whitestone,2022-11-30,Equities,WEC,96.63,96.63,0.0
21137,Whitestone,2022-11-30,Equities,WEC,96.63,96.63,0.0
21138,Whitestone,2022-11-30,Equities,XOM,108.65,108.65,0.0
21139,Whitestone,2022-12-31,Equities,ABC,164.3,164.3,0.0
21140,Whitestone,2022-12-31,Equities,ABC,164.3,164.3,0.0
21141,Whitestone,2022-12-31,Equities,ABC,164.3,164.3,0.0
21142,Whitestone,2022-12-31,Equities,ABC,164.3,164.3,0.0
21143,Whitestone,2022-12-31,Equities,ADM,91.31,91.31,0.0
21144,Whitestone,2022-12-31,Equities,ALL,133.58,133.58,0.0
21145,Whitestone,2022-12-31,Equities,ALL,133.58,133.58,0.0
21146,Whitestone,2022-12-31,Equities,ALL,133.58,133.58,0.0
21147,Whitestone,2022-12-31,Equities,ALL,133.58,133.58,0.0
21148,Whitestone,2022-12-31,Equities,AMD,64.77,64.77,0.0
21149,Whitestone,2022-12-31,Equities,AMT,208.59,208.59,0.0
21150,Whitestone,2022-12-31,Equities,AMT,208.59,208.59,0.0
21151,Whitestone,2022-12-31,Equities,AOS,56.23,56.23,0.0
21152,Whitestone,2022-12-31,Equities,AOS,56.23,56.23,0.0
21153,Whitestone,2022-12-31,Equities,AOS,56.23,56.23,0.0
21154,Whitestone,2022-12-31,Equities,APH,75.74,75.74,0.0
21155,Whitestone,2022-12-31,Equities,APH,75.74,75.74,0.0
21156,Whitestone,2022-12-31,Equities,ARE,142.65,142.65,0.0
21157,Whitestone,2022-12-31,Equities,ARE,142.65,142.65,0.0
21158,Whitestone,2022-12-31,Equities,ARE,142.65,142.65,0.0
21159,Whitestone,2022-12-31,Equities,ATVI,75.73,75.73,0.0
21160,Whitestone,2022-12-31,Equities,ATVI,75.73,75.73,0.0
21161,Whitestone,2022-12-31,Equities,AXP,146.19,146.19,0.0
21162,Whitestone,2022-12-31,Equities,AXP,146.19,146.19,0.0
21163,Whitestone,2022-12-31,Equities,AZO,2466.18,2466.18,0.0
21164,Whitestone,2022-12-31,Equities,AZO,2466.18,2466.18,0.0
21165,Whitestone,2022-12-31,Equities,AZO,2466.18,2466.18,0.0
21166,Whitestone,2022-12-31,Government Bond,BE0000304130,160.55,160.55,0.0
21167,Whitestone,2022-12-31,Equities,BSX,46.27,46.27,0.0
21168,Whitestone,2022-12-31,Government Bond,CA135087VS05,207.08,207.08,0.0
21169,Whitestone,2022-12-31,Government Bond,CA135087VS05,207.08,207.08,0.0
21170,Whitestone,2022-12-31,Government Bond,CA135087VS05,207.08,207.08,0.0
21171,Whitestone,2022-12-31,Government Bond,CA135087WV25,230.94,230.94,0.0
21172,Whitestone,2022-12-31,Government Bond,CA135087YK42,187.25,187.25,0.0
21173,Whitestone,2022-12-31,Equities,CEG,85.37,85.37,0.0
21174,Whitestone,2022-12-31,Equities,CHD,79.89,79.89,0.0
21175,Whitestone,2022-12-31,Equities,CHD,79.89,79.89,0.0
21176,Whitestone,2022-12-31,Equities,CHD,79.89,79.89,0.0
21177,Whitestone,2022-12-31,Equities,CHRW,90.41,90.41,0.0
21178,Whitestone,2022-12-31,Equities,CI,328.38,328.38,0.0
21179,Whitestone,2022-12-31,Equities,CI,328.38,328.38,0.0
21180,Whitestone,2022-12-31,Equities,CMA,64.67,64.67,0.0
21181,Whitestone,2022-12-31,Government Bond,CND100045210,101.92,101.92,0.0
21182,Whitestone,2022-12-31,Equities,CSGP,77.28,77.28,0.0
21183,Whitestone,2022-12-31,Equities,CSGP,77.28,77.28,0.0
21184,Whitestone,2022-12-31,Equities,DD,67.62,67.62,0.0
21185,Whitestone,2022-12-31,Equities,DD,67.62,67.62,0.0
21186,Whitestone,2022-12-31,Equities,DD,67.62,67.62,0.0
21187,Whitestone,2022-12-31,Government Bond,DE0001030559,136.11,136.11,0.0
21188,Whitestone,2022-12-31,Government Bond,DE0001030559,136.11,136.11,0.0
21189,Whitestone,2022-12-31,Government Bond,DE0001030559,136.11,136.11,0.0
21190,Whitestone,2022-12-31,Government Bond,DE0001030567,121.43,121.43,0.0
21191,Whitestone,2022-12-31,Government Bond,DE0001030567,121.43,121.43,0.0
21192,Whitestone,2022-12-31,Government Bond,DE0001030567,121.43,121.43,0.0
21193,Whitestone,2022-12-31,Government Bond,DE0001030567,121.43,121.43,0.0
21194,Whitestone,2022-12-31,Government Bond,DK0009923807,104.73,104.73,0.0
21195,Whitestone,2022-12-31,Government Bond,DK0009923807,104.73,104.73,0.0
21196,Whitestone,2022-12-31,Government Bond,DK0009923807,104.73,104.73,0.0
21197,Whitestone,2022-12-31,Government Bond,DK0009923807,104.73,104.73,0.0
21198,Whitestone,2022-12-31,Government Bond,ES00000128E2,150.7,150.7,0.0
21199,Whitestone,2022-12-31,Government Bond,ES00000128E2,150.7,150.7,0.0
21200,Whitestone,2022-12-31,Government Bond,ES0000012B39,108.22,108.22,0.0
21201,Whitestone,2022-12-31,Government Bond,ES0000012B39,108.22,108.22,0.0
21202,Whitestone,2022-12-31,Government Bond,ES0000012B39,108.22,108.22,0.0
21203,Whitestone,2022-12-31,Equities,ETN,154.77,154.77,0.0
21204,Whitestone,2022-12-31,Equities,EVRG,60.97,60.97,0.0
21205,Whitestone,2022-12-31,Equities,EXC,42.12,42.12,0.0
21206,Whitestone,2022-12-31,Equities,FANG,132.4,132.4,0.0
21207,Whitestone,2022-12-31,Equities,FANG,132.4,132.4,0.0
21208,Whitestone,2022-12-31,Equities,FAST,46.41,46.41,0.0
21209,Whitestone,2022-12-31,Equities,FCX,37.6,37.6,0.0
21210,Whitestone,2022-12-31,Government Bond,FR0000188799,209.53,209.53,0.0
21211,Whitestone,2022-12-31,Government Bond,FR0000188799,209.53,209.53,0.0
21212,Whitestone,2022-12-31,Government Bond,FR0000188799,209.53,209.53,0.0
21213,Whitestone,2022-12-31,Government Bond,GB00B3MYD345,273.38,273.38,0.0
21214,Whitestone,2022-12-31,Government Bond,GB00BL68HJ26,97.57,97.57,0.0
21215,Whitestone,2022-12-31,Equities,HON,210.9,210.9,0.0
21216,Whitestone,2022-12-31,Equities,HON,210.9,210.9,0.0
21217,Whitestone,2022-12-31,Equities,HPQ,26.39,26.39,0.0
21218,Whitestone,2022-12-31,Equities,ILMN,202.2,202.2,0.0
21219,Whitestone,2022-12-31,Equities,ILMN,202.2,202.2,0.0
21220,Whitestone,2022-12-31,Government Bond,IT0003745541,179.58,179.58,0.0
21221,Whitestone,2022-12-31,Government Bond,IT0003745541,179.58,179.58,0.0
21222,Whitestone,2022-12-31,Government Bond,IT0003745541,179.58,179.58,0.0
21223,Whitestone,2022-12-31,Government Bond,IT0003745541,179.58,179.58,0.0
21224,Whitestone,2022-12-31,Government Bond,IT0004735152,140.54,140.54,0.0
21225,Whitestone,2022-12-31,Government Bond,IT0004735152,140.54,140.54,0.0
21226,Whitestone,2022-12-31,Equities,JBHT,173.22,173.22,0.0
21227,Whitestone,2022-12-31,Equities,JBHT,173.22,173.22,0.0
21228,Whitestone,2022-12-31,Equities,JKHY,174.38,174.38,0.0
21229,Whitestone,2022-12-31,Government Bond,JP1103571L10,100.99,100.99,0.0
21230,Whitestone,2022-12-31,Equities,LEN,89.58,89.58,0.0
21231,Whitestone,2022-12-31,Equities,LEN,89.58,89.58,0.0
21232,Whitestone,2022-12-31,Equities,LEN,89.58,89.58,0.0
21233,Whitestone,2022-12-31,Equities,LEN,89.58,89.58,0.0
21234,Whitestone,2022-12-31,Equities,LNT,53.85,53.85,0.0
21235,Whitestone,2022-12-31,Equities,MDLZ,65.94,65.94,0.0
21236,Whitestone,2022-12-31,Equities,MHK,102.22,102.22,0.0
21237,Whitestone,2022-12-31,Equities,MHK,102.22,102.22,0.0
21238,Whitestone,2022-12-31,Equities,MSFT,238.19,238.19,0.0
21239,Whitestone,2022-12-31,Equities,MSFT,238.19,238.19,0.0
21240,Whitestone,2022-12-31,Equities,MSFT,238.19,238.19,0.0
21241,Whitestone,2022-12-31,Government Bond,MX0MG00000H9,106.13,106.13,0.0
21242,Whitestone,2022-12-31,Equities,NEM,46.29,46.29,0.0
21243,Whitestone,2022-12-31,Equities,NEM,46.29,46.29,0.0
21244,Whitestone,2022-12-31,Equities,NEM,46.29,46.29,0.0
21245,Whitestone,2022-12-31,Equities,NI,26.69,26.69,0.0
21246,Whitestone,2022-12-31,Equities,NI,26.69,26.69,0.0
21247,Whitestone,2022-12-31,Equities,NI,26.69,26.69,0.0
21248,Whitestone,2022-12-31,Equities,NSC,242.03,242.03,0.0
21249,Whitestone,2022-12-31,Equities,NSC,242.03,242.03,0.0
21250,Whitestone,2022-12-31,Equities,OXY,62.62,62.62,0.0
21251,Whitestone,2022-12-31,Equities,OXY,62.62,62.62,0.0
21252,Whitestone,2022-12-31,Equities,PHM,45.3,45.3,0.0
21253,Whitestone,2022-12-31,Equities,PHM,45.3,45.3,0.0
21254,Whitestone,2022-12-31,Equities,PHM,45.3,45.3,0.0
21255,Whitestone,2022-12-31,Equities,RCL,49.43,49.43,0.0
21256,Whitestone,2022-12-31,Equities,SJM,155.21,155.21,0.0
21257,Whitestone,2022-12-31,Equities,SJM,155.21,155.21,0.0
21258,Whitestone,2022-12-31,Equities,SJM,155.21,155.21,0.0
21259,Whitestone,2022-12-31,Equities,SO,69.29,69.29,0.0
21260,Whitestone,2022-12-31,Equities,SO,69.29,69.29,0.0
21261,Whitestone,2022-12-31,Equities,SO,69.29,69.29,0.0
21262,Whitestone,2022-12-31,Equities,SO,69.29,69.29,0.0
21263,Whitestone,2022-12-31,Equities,STT,76.26,76.26,0.0
21264,Whitestone,2022-12-31,Equities,STT,76.26,76.26,0.0
21265,Whitestone,2022-12-31,Equities,STZ,229.3,229.3,0.0
21266,Whitestone,2022-12-31,Equities,STZ,229.3,229.3,0.0
21267,Whitestone,2022-12-31,Equities,SYK,243.22,243.22,0.0
21268,Whitestone,2022-12-31,Equities,SYK,243.22,243.22,0.0
21269,Whitestone,2022-12-31,Equities,T,17.58,17.58,0.0
21270,Whitestone,2022-12-31,Equities,TMO,549.97,549.97,0.0
21271,Whitestone,2022-12-31,Equities,TMO,549.97,549.97,0.0
21272,Whitestone,2022-12-31,Equities,TMO,549.97,549.97,0.0
21273,Whitestone,2022-12-31,Equities,TROW,106.64,106.64,0.0
21274,Whitestone,2022-12-31,Equities,TROW,106.64,106.64,0.0
21275,Whitestone,2022-12-31,Equities,TROW,106.64,106.64,0.0
21276,Whitestone,2022-12-31,Equities,TTWO,104.13,104.13,0.0
21277,Whitestone,2022-12-31,Equities,TTWO,104.13,104.13,0.0
21278,Whitestone,2022-12-31,Equities,UDR,37.57,37.57,0.0
21279,Whitestone,2022-12-31,Equities,UDR,37.57,37.57,0.0
21280,Whitestone,2022-12-31,Equities,ULTA,469.07,469.07,0.0
21281,Whitestone,2022-12-31,Government Bond,US912810FQ68,232.26,232.26,0.0
21282,Whitestone,2022-12-31,Government Bond,US912810FQ68,232.26,232.26,0.0
21283,Whitestone,2022-12-31,Government Bond,US912810FQ68,232.26,232.26,0.0
21284,Whitestone,2022-12-31,Government Bond,US912810FS25,161.57,161.57,0.0
21285,Whitestone,2022-12-31,Government Bond,US912810FS25,161.57,161.57,0.0
21286,Whitestone,2022-12-31,Government Bond,US912810FS25,161.57,161.57,0.0
21287,Whitestone,2022-12-31,Government Bond,US912810SM18,130.45,130.45,0.0
21288,Whitestone,2022-12-31,CASH,USDCURR,,,
21289,Whitestone,2022-12-31,CASH,USDCURR,,,
21290,Whitestone,2022-12-31,CASH,USDCURR,,,
21291,Whitestone,2022-12-31,CASH,USDCURR,,,
21292,Whitestone,2022-12-31,CASH,USDCURR,,,
21293,Whitestone,2022-12-31,CASH,USDCURR,,,
21294,Whitestone,2022-12-31,CASH,USDCURR,,,
21295,Whitestone,2022-12-31,CASH,USDCURR,,,
21296,Whitestone,2022-12-31,CASH,USDCURR,,,
21297,Whitestone,2022-12-31,CASH,USDCURR,,,
21298,Whitestone,2022-12-31,Equities,VICI,31.61,31.61,0.0
21299,Whitestone,2022-12-31,Equities,VICI,31.61,31.61,0.0
21300,Whitestone,2022-12-31,Equities,VRSK,175.81,175.81,0.0
21301,Whitestone,2022-12-31,Equities,VRSK,175.81,175.81,0.0
21302,Whitestone,2022-12-31,Equities,WEC,91.39,91.39,0.0
21303,Whitestone,2022-12-31,Equities,WEC,91.39,91.39,0.0
21304,Whitestone,2022-12-31,Equities,XOM,107.63,107.63,0.0
21305,Whitestone,2023-01-31,Equities,ABC,167.52,167.52,0.0
21306,Whitestone,2023-01-31,Equities,ABC,167.52,167.52,0.0
21307,Whitestone,2023-01-31,Equities,ABC,167.52,167.52,0.0
21308,Whitestone,2023-01-31,Equities,ABC,167.52,167.52,0.0
21309,Whitestone,2023-01-31,Equities,ADM,81.48,81.48,0.0
21310,Whitestone,2023-01-31,Equities,ALL,126.55,126.55,0.0
21311,Whitestone,2023-01-31,Equities,ALL,126.55,126.55,0.0
21312,Whitestone,2023-01-31,Equities,ALL,126.55,126.55,0.0
21313,Whitestone,2023-01-31,Equities,ALL,126.55,126.55,0.0
21314,Whitestone,2023-01-31,Equities,AMD,75.15,75.15,0.0
21315,Whitestone,2023-01-31,Equities,AMT,219.94,219.94,0.0
21316,Whitestone,2023-01-31,Equities,AMT,219.94,219.94,0.0
21317,Whitestone,2023-01-31,Equities,AOS,66.84,66.84,0.0
21318,Whitestone,2023-01-31,Equities,AOS,66.84,66.84,0.0
21319,Whitestone,2023-01-31,Equities,AOS,66.84,66.84,0.0
21320,Whitestone,2023-01-31,Equities,APH,79.35,79.35,0.0
21321,Whitestone,2023-01-31,Equities,APH,79.35,79.35,0.0
21322,Whitestone,2023-01-31,Equities,ARE,157.41,157.41,0.0
21323,Whitestone,2023-01-31,Equities,ARE,157.41,157.41,0.0
21324,Whitestone,2023-01-31,Equities,ARE,157.41,157.41,0.0
21325,Whitestone,2023-01-31,Equities,ATVI,75.75,75.75,0.0
21326,Whitestone,2023-01-31,Equities,ATVI,75.75,75.75,0.0
21327,Whitestone,2023-01-31,Equities,AXP,173.69,173.69,0.0
21328,Whitestone,2023-01-31,Equities,AXP,173.69,173.69,0.0
21329,Whitestone,2023-01-31,Equities,AZO,2438.85,2438.85,0.0
21330,Whitestone,2023-01-31,Equities,AZO,2438.85,2438.85,0.0
21331,Whitestone,2023-01-31,Equities,AZO,2438.85,2438.85,0.0
21332,Whitestone,2023-01-31,Government Bond,BE0000304130,160.26,160.26,0.0
21333,Whitestone,2023-01-31,Equities,BSX,46.25,46.25,0.0
21334,Whitestone,2023-01-31,Government Bond,CA135087VS05,206.42,206.42,0.0
21335,Whitestone,2023-01-31,Government Bond,CA135087VS05,206.42,206.42,0.0
21336,Whitestone,2023-01-31,Government Bond,CA135087VS05,206.42,206.42,0.0
21337,Whitestone,2023-01-31,Government Bond,CA135087WV25,230.27,230.27,0.0
21338,Whitestone,2023-01-31,Government Bond,CA135087YK42,186.69,186.69,0.0
21339,Whitestone,2023-01-31,Equities,CEG,84.53,84.53,0.0
21340,Whitestone,2023-01-31,Equities,CHD,80.14,80.14,0.0
21341,Whitestone,2023-01-31,Equities,CHD,80.14,80.14,0.0
21342,Whitestone,2023-01-31,Equities,CHD,80.14,80.14,0.0
21343,Whitestone,2023-01-31,Equities,CHRW,98.91,98.91,0.0
21344,Whitestone,2023-01-31,Equities,CI,313.84,313.84,0.0
21345,Whitestone,2023-01-31,Equities,CI,313.84,313.84,0.0
21346,Whitestone,2023-01-31,Equities,CMA,70.91,70.91,0.0
21347,Whitestone,2023-01-31,Government Bond,CND100045210,101.82,101.82,0.0
21348,Whitestone,2023-01-31,Equities,CSGP,77.9,77.9,0.0
21349,Whitestone,2023-01-31,Equities,CSGP,77.9,77.9,0.0
21350,Whitestone,2023-01-31,Equities,DD,72.86,72.86,0.0
21351,Whitestone,2023-01-31,Equities,DD,72.86,72.86,0.0
21352,Whitestone,2023-01-31,Equities,DD,72.86,72.86,0.0
21353,Whitestone,2023-01-31,Government Bond,DE0001030559,135.88,135.88,0.0
21354,Whitestone,2023-01-31,Government Bond,DE0001030559,135.88,135.88,0.0
21355,Whitestone,2023-01-31,Government Bond,DE0001030559,135.88,135.88,0.0
21356,Whitestone,2023-01-31,Government Bond,DE0001030567,121.38,121.38,0.0
21357,Whitestone,2023-01-31,Government Bond,DE0001030567,121.38,121.38,0.0
21358,Whitestone,2023-01-31,Government Bond,DE0001030567,121.38,121.38,0.0
21359,Whitestone,2023-01-31,Government Bond,DE0001030567,121.38,121.38,0.0
21360,Whitestone,2023-01-31,Government Bond,DK0009923807,104.53,104.53,0.0
21361,Whitestone,2023-01-31,Government Bond,DK0009923807,104.53,104.53,0.0
21362,Whitestone,2023-01-31,Government Bond,DK0009923807,104.53,104.53,0.0
21363,Whitestone,2023-01-31,Government Bond,DK0009923807,104.53,104.53,0.0
21364,Whitestone,2023-01-31,Government Bond,ES00000128E2,150.24,150.24,0.0
21365,Whitestone,2023-01-31,Government Bond,ES00000128E2,150.24,150.24,0.0
21366,Whitestone,2023-01-31,Government Bond,ES0000012B39,108.06,108.06,0.0
21367,Whitestone,2023-01-31,Government Bond,ES0000012B39,108.06,108.06,0.0
21368,Whitestone,2023-01-31,Government Bond,ES0000012B39,108.06,108.06,0.0
21369,Whitestone,2023-01-31,Equities,ETN,159.95,159.95,0.0
21370,Whitestone,2023-01-31,Equities,EVRG,60.7,60.7,0.0
21371,Whitestone,2023-01-31,Equities,EXC,41.1,41.1,0.0
21372,Whitestone,2023-01-31,Equities,FANG,141.45,141.45,0.0
21373,Whitestone,2023-01-31,Equities,FANG,141.45,141.45,0.0
21374,Whitestone,2023-01-31,Equities,FAST,49.57,49.57,0.0
21375,Whitestone,2023-01-31,Equities,FCX,44.29,44.29,0.0
21376,Whitestone,2023-01-31,Government Bond,FR0000188799,209.05,209.05,0.0
21377,Whitestone,2023-01-31,Government Bond,FR0000188799,209.05,209.05,0.0
21378,Whitestone,2023-01-31,Government Bond,FR0000188799,209.05,209.05,0.0
21379,Whitestone,2023-01-31,Government Bond,GB00B3MYD345,272.96,272.96,0.0
21380,Whitestone,2023-01-31,Government Bond,GB00BL68HJ26,97.6,97.6,0.0
21381,Whitestone,2023-01-31,Equities,HON,205.18,205.18,0.0
21382,Whitestone,2023-01-31,Equities,HON,205.18,205.18,0.0
21383,Whitestone,2023-01-31,Equities,HPQ,28.62,28.62,0.0
21384,Whitestone,2023-01-31,Equities,ILMN,214.2,214.2,0.0
21385,Whitestone,2023-01-31,Equities,ILMN,214.2,214.2,0.0
21386,Whitestone,2023-01-31,Government Bond,IT0003745541,179.13,179.13,0.0
21387,Whitestone,2023-01-31,Government Bond,IT0003745541,179.13,179.13,0.0
21388,Whitestone,2023-01-31,Government Bond,IT0003745541,179.13,179.13,0.0
21389,Whitestone,2023-01-31,Government Bond,IT0003745541,179.13,179.13,0.0
21390,Whitestone,2023-01-31,Government Bond,IT0004735152,140.38,140.38,0.0
21391,Whitestone,2023-01-31,Government Bond,IT0004735152,140.38,140.38,0.0
21392,Whitestone,2023-01-31,Equities,JBHT,187.81,187.81,0.0
21393,Whitestone,2023-01-31,Equities,JBHT,187.81,187.81,0.0
21394,Whitestone,2023-01-31,Equities,JKHY,178.88,178.88,0.0
21395,Whitestone,2023-01-31,Government Bond,JP1103571L10,100.91,100.91,0.0
21396,Whitestone,2023-01-31,Equities,LEN,101.75,101.75,0.0
21397,Whitestone,2023-01-31,Equities,LEN,101.75,101.75,0.0
21398,Whitestone,2023-01-31,Equities,LEN,101.75,101.75,0.0
21399,Whitestone,2023-01-31,Equities,LEN,101.75,101.75,0.0
21400,Whitestone,2023-01-31,Equities,LNT,53.14,53.14,0.0
21401,Whitestone,2023-01-31,Equities,MDLZ,64.74,64.74,0.0
21402,Whitestone,2023-01-31,Equities,MHK,120.06,120.06,0.0
21403,Whitestone,2023-01-31,Equities,MHK,120.06,120.06,0.0
21404,Whitestone,2023-01-31,Equities,MSFT,246.13,246.13,0.0
21405,Whitestone,2023-01-31,Equities,MSFT,246.13,246.13,0.0
21406,Whitestone,2023-01-31,Equities,MSFT,246.13,246.13,0.0
21407,Whitestone,2023-01-31,Government Bond,MX0MG00000H9,105.84,105.84,0.0
21408,Whitestone,2023-01-31,Equities,NEM,51.91,51.91,0.0
21409,Whitestone,2023-01-31,Equities,NEM,51.91,51.91,0.0
21410,Whitestone,2023-01-31,Equities,NEM,51.91,51.91,0.0
21411,Whitestone,2023-01-31,Equities,NI,27.01,27.01,0.0
21412,Whitestone,2023-01-31,Equities,NI,27.01,27.01,0.0
21413,Whitestone,2023-01-31,Equities,NI,27.01,27.01,0.0
21414,Whitestone,2023-01-31,Equities,NSC,241.43,241.43,0.0
21415,Whitestone,2023-01-31,Equities,NSC,241.43,241.43,0.0
21416,Whitestone,2023-01-31,Equities,OXY,64.41,64.41,0.0
21417,Whitestone,2023-01-31,Equities,OXY,64.41,64.41,0.0
21418,Whitestone,2023-01-31,Equities,PHM,56.6,56.6,0.0
21419,Whitestone,2023-01-31,Equities,PHM,56.6,56.6,0.0
21420,Whitestone,2023-01-31,Equities,PHM,56.6,56.6,0.0
21421,Whitestone,2023-01-31,Equities,RCL,64.94,64.94,0.0
21422,Whitestone,2023-01-31,Equities,SJM,149.66,149.66,0.0
21423,Whitestone,2023-01-31,Equities,SJM,149.66,149.66,0.0
21424,Whitestone,2023-01-31,Equities,SJM,149.66,149.66,0.0
21425,Whitestone,2023-01-31,Equities,SO,65.67,65.67,0.0
21426,Whitestone,2023-01-31,Equities,SO,65.67,65.67,0.0
21427,Whitestone,2023-01-31,Equities,SO,65.67,65.67,0.0
21428,Whitestone,2023-01-31,Equities,SO,65.67,65.67,0.0
21429,Whitestone,2023-01-31,Equities,STT,89.78,89.78,0.0
21430,Whitestone,2023-01-31,Equities,STT,89.78,89.78,0.0
21431,Whitestone,2023-01-31,Equities,STZ,229.07,229.07,0.0
21432,Whitestone,2023-01-31,Equities,STZ,229.07,229.07,0.0
21433,Whitestone,2023-01-31,Equities,SYK,252.5,252.5,0.0
21434,Whitestone,2023-01-31,Equities,SYK,252.5,252.5,0.0
21435,Whitestone,2023-01-31,Equities,T,19.73,19.73,0.0
21436,Whitestone,2023-01-31,Equities,TMO,569.58,569.58,0.0
21437,Whitestone,2023-01-31,Equities,TMO,569.58,569.58,0.0
21438,Whitestone,2023-01-31,Equities,TMO,569.58,569.58,0.0
21439,Whitestone,2023-01-31,Equities,TROW,113.88,113.88,0.0
21440,Whitestone,2023-01-31,Equities,TROW,113.88,113.88,0.0
21441,Whitestone,2023-01-31,Equities,TROW,113.88,113.88,0.0
21442,Whitestone,2023-01-31,Equities,TTWO,113.23,113.23,0.0
21443,Whitestone,2023-01-31,Equities,TTWO,113.23,113.23,0.0
21444,Whitestone,2023-01-31,Equities,UDR,41.74,41.74,0.0
21445,Whitestone,2023-01-31,Equities,UDR,41.74,41.74,0.0
21446,Whitestone,2023-01-31,Equities,ULTA,513.96,513.96,0.0
21447,Whitestone,2023-01-31,Government Bond,US912810FQ68,231.82,231.82,0.0
21448,Whitestone,2023-01-31,Government Bond,US912810FQ68,231.82,231.82,0.0
21449,Whitestone,2023-01-31,Government Bond,US912810FQ68,231.82,231.82,0.0
21450,Whitestone,2023-01-31,Government Bond,US912810FS25,161.34,161.34,0.0
21451,Whitestone,2023-01-31,Government Bond,US912810FS25,161.34,161.34,0.0
21452,Whitestone,2023-01-31,Government Bond,US912810FS25,161.34,161.34,0.0
21453,Whitestone,2023-01-31,Government Bond,US912810SM18,130.09,130.09,0.0
21454,Whitestone,2023-01-31,CASH,USDCURR,,,
21455,Whitestone,2023-01-31,CASH,USDCURR,,,
21456,Whitestone,2023-01-31,CASH,USDCURR,,,
21457,Whitestone,2023-01-31,CASH,USDCURR,,,
21458,Whitestone,2023-01-31,CASH,USDCURR,,,
21459,Whitestone,2023-01-31,CASH,USDCURR,,,
21460,Whitestone,2023-01-31,CASH,USDCURR,,,
21461,Whitestone,2023-01-31,CASH,USDCURR,,,
21462,Whitestone,2023-01-31,CASH,USDCURR,,,
21463,Whitestone,2023-01-31,CASH,USDCURR,,,
21464,Whitestone,2023-01-31,Equities,VICI,33.34,33.34,0.0
21465,Whitestone,2023-01-31,Equities,VICI,33.34,33.34,0.0
21466,Whitestone,2023-01-31,Equities,VRSK,181.16,181.16,0.0
21467,Whitestone,2023-01-31,Equities,VRSK,181.16,181.16,0.0
21468,Whitestone,2023-01-31,Equities,WEC,91.61,91.61,0.0
21469,Whitestone,2023-01-31,Equities,WEC,91.61,91.61,0.0
21470,Whitestone,2023-01-31,Equities,XOM,113.21,113.21,0.0
21471,Whitestone,2023-02-28,Equities,ABC,154.71,154.71,0.0
21472,Whitestone,2023-02-28,Equities,ABC,154.71,154.71,0.0
21473,Whitestone,2023-02-28,Equities,ABC,154.71,154.71,0.0
21474,Whitestone,2023-02-28,Equities,ABC,154.71,154.71,0.0
21475,Whitestone,2023-02-28,Equities,ADM,78.71,78.71,0.0
21476,Whitestone,2023-02-28,Equities,ALL,127.72,127.72,0.0
21477,Whitestone,2023-02-28,Equities,ALL,127.72,127.72,0.0
21478,Whitestone,2023-02-28,Equities,ALL,127.72,127.72,0.0
21479,Whitestone,2023-02-28,Equities,ALL,127.72,127.72,0.0
21480,Whitestone,2023-02-28,Equities,AMD,78.58,78.58,0.0
21481,Whitestone,2023-02-28,Equities,AMT,194.95,194.95,0.0
21482,Whitestone,2023-02-28,Equities,AMT,194.95,194.95,0.0
21483,Whitestone,2023-02-28,Equities,AOS,64.8,64.8,0.0
21484,Whitestone,2023-02-28,Equities,AOS,64.8,64.8,0.0
